eventId,eventType,occurredAt,userSub,username,department,clientId,chainId,ipAddress,userAgent,successful,synthetic_label,anomaly_type
c25ad163-1823-4e62-8d43-6b7b77cd9331,identidad.logout,2026-02-09 09:16:23,U000092,,analitica,citypass-mobile,c64046ac-381a-498f-827f-aa25a6331463,10.13.72.193,Firefox-Windows,True,0,normal
3d925b35-89f3-4c4e-8529-41fad71bd87e,identidad.logout,2026-02-09 09:19:31,U000168,,eda,citypass-admin-web,1cd8ceec-c171-42ca-a9e5-8967ba895f4c,10.13.4.68,Chrome-Android,True,0,normal
100ad884-5ca5-4ef3-a289-3f132367fbca,identidad.refresh,2026-02-09 10:06:37,U000159,user159,movilidad,citypass-admin-web,448464d3-2ae1-493c-b979-c49d99a4a843,10.13.219.124,Edge-Windows,True,0,normal
ea90dfda-5133-4a57-a1d1-19b73e18fbff,identidad.login,2026-02-09 10:42:13,U000132,user132,residuos,citypass-mobile,,10.4.220.42,Chrome-Android,True,0,normal
c67b8c65-4012-47fd-bec9-3a8af99f50cf,identidad.login,2026-02-09 10:55:54,U000183,user183,movilidad,citypass-admin-web,,10.14.135.30,Chrome-Android,True,0,normal
7999a5d3-3f93-408d-b4a0-1f449f26cdee,identidad.refresh,2026-02-09 11:01:02,U000162,user162,emergencias,citypass-admin-web,864d9c46-3ec4-45b4-88e4-7f45660f5d15,10.12.57.163,Firefox-Windows,True,0,normal
1b5d7268-be53-4014-8df5-35f48042f3d4,identidad.login,2026-02-09 11:06:00,U000141,user141,emergencias,citypass-mobile,,10.5.222.18,Chrome-Android,True,0,normal
72c106dd-7976-4e5e-8278-f97eb3fd2974,identidad.refresh,2026-02-09 11:06:25,U000193,user193,espacios,citypass-admin-web,ff26ae34-e283-44ee-8d24-41dc8983ca05,10.12.208.34,Firefox-Windows,True,0,normal
c1ddd74e-7c4f-4098-a0ed-e58551381286,identidad.refresh,2026-02-09 11:07:01,U000006,user006,eda,citypass-mobile,464cccaf-246c-4a71-93fe-4b3458742bb3,10.13.25.92,Firefox-Windows,True,0,normal
18a83e24-8b24-43d7-ac98-9cfcf2c4b430,identidad.refresh,2026-02-09 11:19:25,U000113,user113,reclamos,citypass-mobile,2081bcf1-1327-4495-b500-5c23382165c9,10.9.186.151,Chrome-Windows,True,0,normal
3aa917ae-af6a-49e4-98e2-72a5b0885f3f,identidad.login,2026-02-09 11:25:51,U000114,user114,movilidad,citypass-admin-web,,10.12.46.78,Edge-Windows,True,0,normal
e6679016-2a25-4750-9660-3aa1d4c314bb,identidad.login,2026-02-09 11:26:43,U000023,user023,emergencias,citypass-mobile,,10.17.236.1,Chrome-Android,True,0,normal
041623a3-33ef-4f35-97d9-9e04e3c36614,identidad.login,2026-02-09 11:32:20,U000195,user195,residuos,citypass-admin-web,,10.12.27.148,Edge-Windows,True,0,normal
d9733020-0f8e-49ad-876e-69c3efade6a8,identidad.login,2026-02-09 11:36:53,U000081,user081,reclamos,citypass-mobile,,10.9.193.64,Chrome-Android,True,0,normal
7f5fa984-2ad4-4bb4-82b6-660f6b605a9d,identidad.refresh,2026-02-09 11:38:15,U000012,user012,movilidad,citypass-mobile,abc560a9-114b-43d0-a9f7-f4e742dc90a9,10.6.119.98,Edge-Windows,True,0,normal
d7627703-2bb3-4aae-a73e-32ab557110fb,identidad.logout,2026-02-09 12:07:04,U000167,,eda,citypass-admin-web,c2598344-ac73-483e-9a05-1a17c7af22c5,10.5.194.248,Chrome-Android,True,0,normal
16b592ec-8b36-4662-993f-55694f6a2b44,identidad.refresh,2026-02-09 12:21:59,U000129,user129,movilidad,citypass-admin-web,939d37b0-cf52-4376-82c5-e7a05fed930b,10.19.151.244,Firefox-Windows,True,0,normal
b4e6ef26-54a4-4149-a6d4-e54594e6361a,identidad.login,2026-02-09 13:00:34,U000047,user047,analitica,citypass-admin-web,,10.3.3.118,Chrome-Windows,True,0,normal
4143d6c5-dccc-4f53-a5f1-da190bdf3771,identidad.logout,2026-02-09 13:19:19,U000191,,residuos,citypass-mobile,e39c394d-9418-48fd-81c3-9c5f23aa3d5f,10.14.81.171,Firefox-Windows,True,0,normal
c2540aad-3542-4564-b948-d05d457fc4d6,identidad.refresh,2026-02-09 13:37:39,U000115,user115,eda,citypass-admin-web,4c1fd17e-bc13-417c-a638-e4f58ced0770,10.18.75.179,Chrome-Android,True,0,normal
c430eaed-692d-4374-820e-a351c16fb0ce,identidad.login,2026-02-09 13:39:39,U000084,user084,movilidad,citypass-mobile,,10.7.17.107,Firefox-Windows,True,0,normal
323cd8f9-57af-48e9-81f1-12056d982add,identidad.login,2026-02-09 13:53:54,U000164,user164,emergencias,citypass-admin-web,,10.12.188.34,Firefox-Windows,True,0,normal
cb6bdbd7-8164-4cc4-b439-e76ed836c75a,identidad.login,2026-02-09 13:54:54,U000123,user123,emergencias,citypass-admin-web,,10.16.75.9,Firefox-Windows,True,0,normal
efd2644d-69c0-4001-97f6-3dbca20c82f1,identidad.refresh,2026-02-09 14:06:22,U000126,user126,eda,citypass-mobile,7f35ddaf-0240-4a49-a75e-016d8b0e4d54,10.2.43.203,Firefox-Windows,True,0,normal
cd1ea6fc-8ed2-4e29-8fa1-f26f06e2312e,identidad.refresh,2026-02-09 14:09:43,U000040,user040,espacios,citypass-mobile,4f3d0c85-0bc1-4ee0-98b2-b3b776c55e60,10.18.170.184,Edge-Windows,True,0,normal
6865afe8-e00f-4325-805c-73c83ca48009,identidad.refresh,2026-02-09 14:25:08,U000117,user117,residuos,citypass-admin-web,e2744d75-2dad-48e7-b0fd-77a4e0891f6a,10.16.30.211,Chrome-Android,True,0,normal
e24216c9-ec9b-42d0-a8fd-7cca8404237d,identidad.login,2026-02-09 14:35:36,U000069,user069,espacios,citypass-mobile,,10.14.84.104,Edge-Windows,True,0,normal
0b85fa0f-7b6d-4e64-9b07-7a8d9125ef0c,identidad.logout,2026-02-09 14:35:42,U000065,,reclamos,citypass-mobile,794c1f71-ac12-4550-830f-35a16f44c5e8,10.12.187.202,Chrome-Android,True,0,normal
1c0b56b7-9a3e-4d1c-88ba-a7c3f540ed25,identidad.refresh,2026-02-09 14:40:07,U000143,user143,emergencias,citypass-mobile,60e3d702-5a3c-4f05-a0ed-5b3d8ee30287,10.16.89.86,Chrome-Android,True,0,normal
198e545c-5fab-48d6-81bc-6ad302e30272,identidad.refresh,2026-02-09 14:49:20,U000087,user087,analitica,citypass-admin-web,25ab299a-5ddc-4a88-9b5b-d66da3da22fb,10.14.138.192,Chrome-Android,True,0,normal
b12ab2ef-85d3-415c-84f2-14724f1e5c12,identidad.logout,2026-02-09 14:54:17,U000032,,emergencias,citypass-mobile,edadcd75-19fd-47dd-9796-9295eef49a14,10.16.63.201,Chrome-Android,True,0,normal
5187de50-2995-47a8-9301-68222d90bc23,identidad.login,2026-02-09 15:02:47,U000167,user167,eda,citypass-admin-web,,10.5.194.248,Chrome-Android,True,0,normal
fc8cd7b0-6dea-4e26-bce1-0d1854f4dce3,identidad.refresh,2026-02-09 15:50:50,U000072,user072,espacios,citypass-mobile,bec86fed-2205-495a-99af-30a977a4386e,10.11.120.114,Edge-Windows,True,0,normal
151d8e65-a822-4978-ad5d-670c7420388e,identidad.login,2026-02-09 16:17:07,U000070,user070,espacios,citypass-admin-web,,10.13.174.192,Firefox-Windows,True,0,normal
6fc76814-ff53-4992-a74f-03a10c3143bf,identidad.login,2026-02-09 16:18:52,U000018,user018,movilidad,citypass-mobile,,10.14.153.17,Chrome-Android,True,0,normal
f5dcc286-beaa-4675-9e09-30b53dfde284,identidad.login,2026-02-09 16:21:06,U000114,user114,movilidad,citypass-admin-web,,10.12.46.78,Edge-Windows,True,0,normal
ee75936a-3498-4649-8a82-a4f6f9bfd369,identidad.login,2026-02-09 16:28:49,U000170,user170,reclamos,citypass-mobile,,10.1.159.227,Edge-Windows,True,0,normal
395b3f2e-9489-429b-afa8-9fb515881be3,identidad.refresh,2026-02-09 17:15:23,U000055,user055,espacios,citypass-mobile,5953a9f9-1f9b-40a3-9d3d-635d5ec11554,10.5.140.10,Edge-Windows,True,0,normal
33184878-8931-4f9c-8081-6fb2f1d32606,identidad.login,2026-02-09 17:49:58,U000012,user012,movilidad,citypass-mobile,,10.6.119.98,Edge-Windows,True,0,normal
f29b1087-fa8f-4f5a-93f1-9eda0130b7c5,identidad.login,2026-02-09 18:02:20,U000098,user098,eda,citypass-admin-web,,10.19.177.213,Chrome-Windows,True,0,normal
3591ac50-1737-466a-90e0-4a06a364971c,identidad.login,2026-02-09 18:12:29,U000075,user075,movilidad,citypass-admin-web,,10.16.157.218,Chrome-Android,True,0,normal
d35cba9f-737c-47a3-96e7-c285ca4a8061,identidad.logout,2026-02-09 18:31:10,U000009,,eda,citypass-admin-web,1a252405-27b8-4816-9bcf-355b86032b24,10.8.198.75,Edge-Windows,True,0,normal
bbcaa7fc-ebdb-4409-867a-735da1704e68,identidad.refresh,2026-02-09 18:41:50,U000026,user026,emergencias,citypass-mobile,3592fbd8-9846-4f01-a8d9-879049eb7234,10.6.68.136,Edge-Windows,True,0,normal
f56a7daf-680c-4e9e-b3cf-2319143e265a,identidad.logout,2026-02-09 19:23:21,U000026,,emergencias,citypass-mobile,4a25b17b-ac7e-406e-8c02-4844baf4e78d,10.6.68.136,Edge-Windows,True,0,normal
f8514e5b-ba0d-45cb-8e10-47b038cad38f,identidad.logout,2026-02-09 19:43:40,U000145,,espacios,citypass-mobile,f13a3d89-ec3c-4237-9423-d940fde36647,10.16.181.234,Chrome-Android,True,0,normal
3451938f-5a95-442c-be9f-ee618425ac4c,identidad.refresh,2026-02-09 19:47:18,U000149,user149,reclamos,citypass-mobile,f5e167d2-bd84-4757-9914-e3c93df22170,10.3.219.85,Firefox-Windows,True,0,normal
d0911fbf-183b-4ed0-b8af-921053e1fa71,identidad.login,2026-02-10 02:59:37,U000004,user004,espacios,citypass-admin-web,,62.165.125.138,Edge-Windows,True,1,multiple_changes
b1165576-6d81-489f-9274-5fcdec0933be,identidad.login,2026-02-10 04:26:43,U000056,user056,eda,citypass-mobile,,214.31.70.1,Chrome-Android,True,1,multiple_changes
0a0a3030-30e9-4b1c-9463-222b461f3e56,identidad.refresh,2026-02-10 07:39:22,U000116,user116,emergencias,citypass-mobile,96952f0c-3ab1-4924-ae87-155a798da0fb,10.10.121.123,Firefox-Windows,True,0,normal
f2801524-6144-4e4f-8918-99c83cae49f5,identidad.refresh,2026-02-10 08:01:56,U000163,user163,analitica,citypass-admin-web,e3d3b85e-3602-44a7-88ea-72cde39354c2,10.5.161.25,Firefox-Windows,True,0,normal
92938aca-df17-4311-b119-968dfad1cd24,identidad.refresh,2026-02-10 08:09:14,U000113,user113,reclamos,citypass-mobile,02b27244-a1f3-4fdb-beff-37666876a2de,10.9.186.151,Chrome-Windows,True,0,normal
6867d562-565a-4c93-8fc4-a8dfb1acacfd,identidad.login,2026-02-10 08:15:42,U000060,user060,eda,citypass-mobile,,10.13.224.10,Edge-Windows,True,0,normal
5db56b5c-055d-4d6c-8e7f-d0ab7c29b013,identidad.login,2026-02-10 08:17:49,U000001,user001,espacios,citypass-mobile,,10.4.7.190,Edge-Windows,True,0,normal
1004a2ee-6553-4d19-9843-1dffaa363f4b,identidad.logout,2026-02-10 08:29:52,U000102,,espacios,citypass-mobile,4261dbc0-c43c-4379-96ac-b7ef93b2c7a7,10.17.248.167,Chrome-Android,True,0,normal
9becccb5-8866-4f5e-9a27-6a5b11f02a69,identidad.login,2026-02-10 08:31:32,U000138,user138,eda,citypass-admin-web,,10.18.105.24,Chrome-Windows,True,0,normal
1ac4ece1-efef-4b5b-86c3-87a4b233759f,identidad.login,2026-02-10 08:52:12,U000024,user024,residuos,citypass-admin-web,,10.10.62.15,Chrome-Windows,True,0,normal
0e56acd9-258c-431e-b8b4-38304028aa80,identidad.login,2026-02-10 08:52:41,U000181,user181,emergencias,citypass-admin-web,,10.9.205.45,Chrome-Windows,True,0,normal
f3990b53-9462-4209-8d1d-6327aac91c4e,identidad.logout,2026-02-10 08:59:59,U000112,,espacios,citypass-admin-web,1c143781-1396-4af7-9adc-959f5418ceb1,10.18.244.196,Edge-Windows,True,0,normal
15fcd03c-8332-42f0-a2e3-4a23d7e4c381,identidad.login,2026-02-10 09:10:26,U000144,user144,espacios,citypass-admin-web,,10.8.147.99,Chrome-Android,True,0,normal
e871eb45-1832-4dbd-bce2-fb0cde3fa1c6,identidad.refresh,2026-02-10 09:14:54,U000094,user094,analitica,citypass-admin-web,7c4223dd-12db-4ad2-9819-6b823f4f9b1a,10.2.194.8,Edge-Windows,True,0,normal
95bb093f-1986-405a-aa5d-e7ce760ef175,identidad.login,2026-02-10 09:25:18,U000116,user116,emergencias,citypass-mobile,,10.10.121.123,Firefox-Windows,True,0,normal
c0c6e7b7-68e8-4ea7-8472-d7f803f65cae,identidad.refresh,2026-02-10 09:48:58,U000018,user018,movilidad,citypass-mobile,551cf5a6-9962-4410-b2ae-c7e4450467a5,10.14.153.17,Chrome-Android,True,0,normal
15def99a-feb0-4dfd-8d1c-3c2a4b800168,identidad.login,2026-02-10 09:56:31,U000097,user097,emergencias,citypass-mobile,,10.1.238.80,Chrome-Android,True,0,normal
1c9742ca-7451-49bc-aa78-281f037bce65,identidad.logout,2026-02-10 10:00:20,U000040,,espacios,citypass-admin-web,001bca93-3360-4a6c-be11-71eecc58c769,10.18.170.184,Chrome-Android,True,1,unusual_client
b63b395a-8b56-4d24-a97d-21d672c9350a,identidad.logout,2026-02-10 10:14:36,U000011,,movilidad,citypass-admin-web,01fbd199-505b-4fab-989a-7d41c2175b30,10.9.180.240,Edge-Windows,True,0,normal
4e9a3947-7dab-4e56-85d7-1c439264b4ff,identidad.refresh,2026-02-10 10:36:11,U000094,user094,analitica,citypass-admin-web,c4b46ce2-cca0-490f-8bba-f16f5aa22d0e,10.2.194.8,Edge-Windows,True,0,normal
a3cd580d-f2df-4d7d-b636-ad155ae4e11d,identidad.refresh,2026-02-10 10:48:41,U000025,user025,reclamos,citypass-admin-web,257e436a-684d-423f-9d6c-61ca833a908c,10.3.251.195,Edge-Windows,True,0,normal
11e7cb1a-a84c-4450-815f-aee7b4417fe8,identidad.logout,2026-02-10 10:52:51,U000106,,residuos,citypass-mobile,914951de-84fb-4dde-b88f-f26b3b0998df,10.20.180.226,Chrome-Windows,True,0,normal
b0d7ec13-82d3-478a-b49e-8d10d9e201ce,identidad.login,2026-02-10 11:24:02,U000196,user196,movilidad,citypass-mobile,,10.4.90.217,Chrome-Windows,True,0,normal
1e6589f8-d6e0-4bf2-bf5c-112885ef0fa0,identidad.refresh,2026-02-10 11:41:15,U000087,user087,analitica,citypass-admin-web,9fa75772-8d33-4859-b87e-bd2dba963fe8,10.14.138.192,Chrome-Android,True,0,normal
08da8c57-c87d-46fa-8582-f6f154f2350a,identidad.logout,2026-02-10 11:46:34,U000182,,residuos,citypass-admin-web,311b3285-2193-44b7-b2e4-5f48f4d5996f,10.8.151.83,Edge-Windows,True,0,normal
0ef7d5aa-ab51-432c-8caa-97adcb8b9911,identidad.login,2026-02-10 11:48:38,U000100,user100,espacios,citypass-mobile,,10.12.18.130,Chrome-Windows,True,0,normal
83e8df16-0225-4b64-8689-ee5095dad268,identidad.logout,2026-02-10 11:52:55,U000174,,eda,citypass-mobile,c064592b-1cca-48a1-8218-9eac7c199339,10.16.158.105,Chrome-Windows,True,0,normal
2624287a-526e-4ce7-a1f4-e8ccb83f4765,identidad.login,2026-02-10 11:56:08,U000145,user145,espacios,citypass-mobile,,10.16.181.234,Chrome-Android,True,0,normal
bddf705b-81a4-4949-aac2-2c4bf4a18dac,identidad.login,2026-02-10 12:08:01,U000010,user010,residuos,citypass-mobile,,10.15.163.214,Edge-Windows,True,0,normal
e3e39035-40c1-4df0-8610-09f188cbddcd,identidad.logout,2026-02-10 12:38:45,U000048,,emergencias,citypass-mobile,d626b84c-e879-4f4f-a93a-6a85eb5b1611,10.9.34.239,Chrome-Windows,True,0,normal
f786d9d2-2909-4825-a34c-ea060de75258,identidad.logout,2026-02-10 12:49:06,U000095,,movilidad,citypass-admin-web,9d498845-01af-43d3-a75a-15c442de64f6,10.8.33.122,Edge-Windows,True,0,normal
1d684b80-112b-4b8d-945d-5a664f0fd511,identidad.logout,2026-02-10 13:15:51,U000008,,analitica,citypass-mobile,907ff42b-63b8-4e1c-87db-4990e73c4d14,10.20.227.221,Edge-Windows,True,0,normal
08241963-d597-44d7-8dcf-ae32a45740c9,identidad.refresh,2026-02-10 13:34:34,U000130,user130,analitica,citypass-mobile,1fee287d-8847-45d7-a8e7-6d07d45b6fc1,10.6.121.133,Firefox-Windows,True,0,normal
607d1d45-a863-4c7b-ba3a-d2e910bc035c,identidad.login,2026-02-10 13:36:09,U000044,user044,emergencias,citypass-admin-web,,10.8.149.153,Chrome-Windows,True,0,normal
e95bec44-c22c-4b01-9a47-abdf138da0ac,identidad.logout,2026-02-10 13:36:13,U000019,,emergencias,citypass-admin-web,dc8e9fa9-3800-408a-aeca-10bacc907e1f,10.9.249.142,Chrome-Windows,True,0,normal
2e49dd05-772f-4979-9a4d-95112a62d6e0,identidad.logout,2026-02-10 13:50:15,U000100,,espacios,citypass-mobile,eaae43da-7582-407b-8c67-289bdfc9539b,10.12.18.130,Chrome-Windows,True,0,normal
e67c73d1-dca2-4924-89d3-3dea5d7078c6,identidad.refresh,2026-02-10 13:54:04,U000066,user066,eda,citypass-admin-web,ac2bbdd7-ff4c-4263-9699-d9eb49b9670e,10.13.231.148,Firefox-Windows,True,0,normal
3ba8d936-553e-4d5d-9a37-6c658be34484,identidad.refresh,2026-02-10 13:57:09,U000121,user121,eda,citypass-mobile,27323f3f-af05-4c42-96e6-606d8726dfa5,10.7.161.55,Chrome-Windows,True,0,normal
bbdf6e26-a9ce-4380-a5b3-c2eacd760e10,identidad.login,2026-02-10 14:04:09,U000113,user113,reclamos,citypass-mobile,,10.9.186.151,Chrome-Windows,True,0,normal
a292e35a-b8ba-4b43-8660-936a2c5575a7,identidad.logout,2026-02-10 14:14:46,U000140,,reclamos,citypass-admin-web,df68f767-5a37-4bd5-b197-3923974789a6,10.8.117.142,Chrome-Android,True,0,normal
ce781dc9-238d-4539-8bf0-84ef92f74e36,identidad.logout,2026-02-10 14:32:54,U000003,,eda,citypass-admin-web,dbe0f36e-fa06-43c5-b69e-b2a216d750ae,10.7.60.130,Edge-Windows,True,0,normal
9262c952-92ec-49c8-9b09-3dc68f64659f,identidad.login,2026-02-10 14:35:24,U000131,user131,reclamos,citypass-mobile,,10.16.249.24,Firefox-Windows,True,0,normal
2973d17d-3db1-424a-9928-5cba28198145,identidad.refresh,2026-02-10 14:40:19,U000162,user162,emergencias,citypass-admin-web,e9ef23c3-3447-4360-be75-1a83076cf0db,10.12.57.163,Firefox-Windows,True,0,normal
064d9ce1-6260-46cb-af1e-2ba9d2002bd3,identidad.logout,2026-02-10 14:55:32,U000193,,espacios,citypass-admin-web,682ba454-8dca-4667-baaa-20699c17c19c,10.12.208.34,Firefox-Windows,True,0,normal
bd50b581-aa59-4ed2-9a4f-21d3b7a7bf5f,identidad.logout,2026-02-10 15:09:01,U000160,,residuos,citypass-mobile,6fca4235-1e3d-41f8-8b8f-0afd214a1532,194.94.197.182,Chrome-Windows,True,1,new_ip
77be91d6-694b-471c-bd10-93c1563a9abe,identidad.login,2026-02-10 15:30:21,U000003,user003,eda,citypass-admin-web,,10.7.60.130,Edge-Windows,True,0,normal
83bd5bde-c783-451e-87a9-85e77f0a4c40,identidad.logout,2026-02-10 15:32:03,U000082,,residuos,citypass-mobile,ca279629-3b0c-4f4d-9886-62e38f359eca,10.15.20.183,Edge-Windows,True,0,normal
2405280c-c7a6-457a-8b85-7b4f0b144811,identidad.login,2026-02-10 16:03:43,U000040,user040,espacios,citypass-mobile,,10.18.170.184,Edge-Windows,True,0,normal
6508a597-aa10-44d4-b013-efc8aa19d1a1,identidad.login,2026-02-10 16:07:52,U000023,user023,emergencias,citypass-mobile,,10.17.236.1,Chrome-Android,True,0,normal
c40d8cb4-753a-4577-8d7a-6ffaff17002f,identidad.logout,2026-02-10 16:11:15,U000175,,movilidad,citypass-admin-web,46f27d4f-fc07-49e1-ae3d-78ca3aaf6ec2,10.15.114.244,Firefox-Windows,True,0,normal
50a3d89b-cbf8-43a9-8ba1-1a74482c8d80,identidad.refresh,2026-02-10 16:13:37,U000001,user001,espacios,citypass-mobile,c5812eb6-cdf8-49ea-9845-c68cdffd8cf9,10.4.7.190,Edge-Windows,True,0,normal
e891eb2b-78dc-432b-8732-3067d196fb78,identidad.refresh,2026-02-10 16:17:50,U000113,user113,reclamos,citypass-mobile,a38b54e3-3902-4ccd-9810-bb39955bde43,10.9.186.151,Chrome-Windows,True,0,normal
d84e044a-2ea6-4530-9447-f7176b5b6a74,identidad.refresh,2026-02-10 16:36:19,U000171,user171,espacios,citypass-mobile,f316598a-586f-45ac-8648-a5b0bce1f524,10.15.233.180,Chrome-Android,True,0,normal
d1c6fcb1-dc1f-4fe6-b72f-7b11f45018b2,identidad.refresh,2026-02-10 16:47:20,U000054,user054,movilidad,citypass-mobile,4a10cd8e-60c6-48ad-944d-b7c8bfc34821,10.15.142.181,Chrome-Windows,True,0,normal
47b55af6-6bd8-4e25-9b43-eeac273561c1,identidad.logout,2026-02-10 16:53:56,U000069,,espacios,citypass-mobile,6ada5ffe-4aa8-42ba-a8a8-1842bf05d5d7,10.14.84.104,Edge-Windows,True,0,normal
3e7dd585-95c5-4483-b1e8-981e0b486951,identidad.refresh,2026-02-10 16:58:24,U000153,user153,analitica,citypass-mobile,5a42efde-c38b-4df1-a35e-94d625a8cf68,10.2.76.92,Chrome-Android,True,0,normal
fc5b405f-bf47-4953-b7b1-b7c386d1c01a,identidad.refresh,2026-02-10 17:05:52,U000148,user148,movilidad,citypass-mobile,09d98202-f395-4161-bedd-f40f656dd2ec,10.3.121.201,Firefox-Windows,True,0,normal
7f4db335-3333-41a1-90a2-2e009773ce3c,identidad.login,2026-02-10 17:08:53,U000076,user076,emergencias,citypass-mobile,,10.7.184.179,Chrome-Android,True,0,normal
05d14245-f77a-4451-9055-2cca4a68f1db,identidad.logout,2026-02-10 17:13:07,U000156,,movilidad,citypass-mobile,6524eb44-5df3-42d9-a062-ca80d019221f,10.15.164.66,Firefox-Windows,True,0,normal
ad1c6c56-ebb3-45be-9ba3-ca745ae9f967,identidad.login,2026-02-10 17:20:59,U000030,user030,eda,citypass-admin-web,,10.8.18.232,Firefox-Windows,True,0,normal
70b1a825-c3f0-4180-a21c-35ac098ae25d,identidad.refresh,2026-02-10 17:25:55,U000051,user051,espacios,citypass-mobile,2e980caa-9118-47d1-9a4d-98a158f12c4f,10.18.40.70,Edge-Windows,True,0,normal
2ccd1262-ec17-484f-8a42-5938d4847b68,identidad.refresh,2026-02-10 17:29:47,U000182,user182,residuos,citypass-admin-web,c0dc0f95-4afd-4b69-a641-4e7a68219dee,10.8.151.83,Edge-Windows,True,0,normal
0ec5fb43-8d7b-4754-860c-65f07e3891c2,identidad.refresh,2026-02-10 17:33:53,U000050,user050,residuos,citypass-admin-web,8d69ba72-6f02-4684-b766-cac3d882e24d,10.4.241.225,Firefox-Windows,True,0,normal
ea6bf726-c21c-4954-a6c8-cb70fae279ed,identidad.refresh,2026-02-10 17:44:29,U000197,user197,movilidad,citypass-admin-web,5e989d7d-05bb-4f26-b5d1-50b6e7681229,10.14.217.144,Firefox-Windows,True,0,normal
e0d56658-1aa2-4668-9588-67e90c5b74f2,identidad.refresh,2026-02-10 17:53:04,U000123,user123,emergencias,citypass-admin-web,ba159510-9ab3-4206-8fae-0dd256295d52,10.16.75.9,Firefox-Windows,True,0,normal
659c3d64-0b50-4030-aa2b-6b2bbc0ece9e,identidad.logout,2026-02-10 17:57:46,U000103,,analitica,citypass-admin-web,1848c075-8860-4e3b-97f3-3b5e91a4ad43,10.19.69.83,Chrome-Windows,True,0,normal
70552dc8-8150-4193-9be5-e5cabe94f0f5,identidad.logout,2026-02-10 18:11:30,U000070,,espacios,citypass-admin-web,d945a5fd-380d-4655-8773-f32d10e74eda,10.13.174.192,Firefox-Windows,True,0,normal
0088b221-8aa9-4c4c-a152-bdc544bfb077,identidad.refresh,2026-02-10 18:23:02,U000003,user003,eda,citypass-admin-web,544415f5-f3ad-4e3e-a53a-0268de8c3642,10.7.60.130,Edge-Windows,True,0,normal
110c9e62-1542-4555-b148-0df6cd73a19f,identidad.refresh,2026-02-10 18:34:42,U000085,user085,reclamos,citypass-mobile,b57c52e5-9e8a-4153-bdfd-762e0bb2b8cf,10.2.53.214,Chrome-Android,True,0,normal
76b5a394-05ee-4b74-9018-70ead6133fab,identidad.login,2026-02-10 18:47:08,U000105,user105,analitica,citypass-admin-web,,10.11.47.125,Firefox-Windows,True,0,normal
ade13229-2a13-423f-a9be-808617a3f18a,identidad.login,2026-02-11 03:04:31,U000186,user186,reclamos,citypass-admin-web,,210.239.235.200,Edge-Windows,True,1,multiple_changes
65419cdb-0924-4006-8f98-92e3b3d281a7,identidad.login,2026-02-11 07:06:32,U000165,user165,reclamos,citypass-mobile,,10.6.52.34,Firefox-Windows,True,0,normal
4a60e5bb-eb83-4b1b-b838-e66d90ea9eac,identidad.login,2026-02-11 07:44:12,U000052,user052,movilidad,citypass-mobile,,10.9.130.126,Chrome-Windows,True,0,normal
517301aa-7b75-4b3d-9b5a-6e175b5826b8,identidad.refresh,2026-02-11 08:13:32,U000180,user180,analitica,citypass-admin-web,b88bd2cf-77db-4bda-987f-2e45a4c54487,10.5.202.231,Firefox-Windows,True,0,normal
d62afac5-8685-408e-8d12-4bd900707fd8,identidad.logout,2026-02-11 08:22:15,U000173,,movilidad,citypass-mobile,15fb7cb8-1183-4519-99af-e4c8dd1a9917,102.7.74.163,Edge-Windows,True,1,new_ip
820b82df-a0b3-4856-a1c8-3f345aff3872,identidad.login,2026-02-11 08:25:37,U000048,user048,emergencias,citypass-mobile,,10.9.34.239,Chrome-Windows,True,0,normal
63377552-230d-4d36-bc5e-6ce2859b3f03,identidad.logout,2026-02-11 08:35:31,U000076,,emergencias,citypass-mobile,403eaac5-34a2-4d5d-b87d-9179fa360417,10.7.184.179,Chrome-Android,True,0,normal
87d43099-a1f7-4b28-b96d-349d11dbe9f3,identidad.refresh,2026-02-11 09:03:04,U000194,user194,reclamos,citypass-mobile,6c18994f-a34c-4a6e-98a0-235572d81542,10.12.224.171,Chrome-Windows,True,0,normal
490c272e-3cc5-4f0c-b2ae-9b1844ebe20e,identidad.login,2026-02-11 09:06:28,U000031,user031,movilidad,citypass-admin-web,,10.9.172.125,Edge-Windows,True,0,normal
31507182-f1ee-4eb3-9f8f-854649460211,identidad.login,2026-02-11 09:17:36,U000076,user076,emergencias,citypass-mobile,,10.7.184.179,Chrome-Android,True,0,normal
12a6aa48-bcdc-49e9-9b34-a34b9b492e00,identidad.refresh,2026-02-11 09:21:15,U000018,user018,movilidad,citypass-mobile,de86ba8b-ec70-4d2b-af8d-6381a168ca71,10.14.153.17,Chrome-Android,True,0,normal
e07b7264-a0dc-4c69-a588-f7b678f4a2df,identidad.refresh,2026-02-11 09:22:47,U000113,user113,reclamos,citypass-mobile,19cd4575-9393-4626-a47a-ab714a295901,10.9.186.151,Chrome-Windows,True,0,normal
5d5d1f35-f642-4cb3-9672-5fc0cd46ba0e,identidad.logout,2026-02-11 09:30:51,U000090,,espacios,citypass-mobile,d3f20710-2d98-4e25-834e-fa3888d2d046,119.245.58.176,Edge-Windows,True,1,new_ip
0654c6a7-73ec-4919-bb4e-5d26f68908d2,identidad.refresh,2026-02-11 09:52:25,U000006,user006,eda,citypass-mobile,0501388e-41a8-48d4-a2c4-46f002df5bee,10.13.25.92,Firefox-Windows,True,0,normal
